text,id,label
#carnicadosinfernos ninca mais ! Já Já jaula de novo ! :rosto_vomitando: :rosto_vomitando: :rosto_vomitando: ovo na cara é pouco dessa quadrilha !,offensive,1
Viva Paulo Freire ! Viva a educacão,neutral,0
Queremos Lula livre já :mãos_para_cima: :mãos_aplaudindo:,neutral,0
velho nojento :rosto_vomitando:,offensive,1
Que Jesus esses demônios seguem ! Meu Deus salve nosso país de seres demoníacos como esse Marco Feliciano ! :rosto_sorridente_com_chifres: :rosto_sorridente_com_chifres:,offensive,1
Rindo por antecipação !,neutral,0
Joice é uma VERGONHA .,offensive,1
Nossa muito triste e estúpido temos q nos unir contra esses covardes :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,offensive,1
"Não precisamos da pena de ninguém , ainda mais dessa desqualificada , guarde ela , as muitas penas que tem pra si mesma :galinha: , #Bolsonaro2022 , sem mais ...",hateSpeech,2
"Ela não teve pena do Brasil quando Cuba ininteruptamente tentou interferir na nossa democracia . Amiga de comunistas sujos . Amiga de Fidel Castro , um rato ditador e assassino que hoje ocupa um cargo na ONU que não condiz com seu caráter e nem com suas convicções políticas .",hateSpeech,2
"Continue firme :rosto_sorridente_com_olhos_de_coração: Sou mais à esquerda , mas gosto da senhora . É responsável , sensata e inteligente ! Autoritarismo de esquerda ou de direita é um erro , e nosso fracasso se equilibra nesses extremos ... 🇧 🇷",neutral,0
#sbt contrata esse cara ! ! ! Sabe muito :foguete: :foguete: :foguete:,neutral,0
Deus proteja e livre o nosso povo e o nosso Brasil de pessoas que querem guerra entre os brasileiros . :mãos_juntas: :mãos_juntas: :mãos_juntas:,neutral,0
Como pode ter idiotas escutando esse corrupto do PT ?,hateSpeech,2
Tem que ir para a cadeia ! !,offensive,1
Pastor miliciano :mãos_para_cima:,hateSpeech,2
"Esse governo escroto e esse Sr : que tanto falam de família e bons costumes , estão me saindo um bando hipócritas !",offensive,1
"@USER @USER @USER . zambelli @USER , com a matéria de ontem divulgada no JN , sobre a suposta ligação do caso da deputada , então o que vejo e que todos sabemos que a globo criou um álibi , perfeito só que não . Agora já podemos ligar uma fato do Adélio , quem foi seu possível mandante , não resta Dúvida , pode ligar às coisas , primeiro a Globo defende de unhas e dentes uma narrativa do PSOL tentando ligar a família de Bolsonaro ao crime , segundo agora tenta criar esse álibi , mas fracassou . Podemos agora identificar o mandante do crime , Rede Globo , não resta dúvida , eles pagam advogados caros para defender o vagabundo para tirar a vida do PR . Porém Deus é maior , Não adianta , Globo , STF , Congresso , PSL , Esquerda , Centrão etc . Tentar contra Jair , Jair foi o todo Poderoso que o escolherá para governar o Brasil . Só por uma atitude dele , a de ser amigo de Israel , Deus é agraciado por Jair ser voto a favor de Israel , Jair vai ser novamente em 2022 nosso presidente . Viva o Brasil viva Israel ! .",hateSpeech,2
"Dircurso lindo , mulher maravilhosa !",neutral,0
Muito bem Benedita ! :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,neutral,0
"Por um lado eu acho desnecessário ficar um atacando o outro , MAS por outro lado acho necessário , pois SÓ assim ficamos sabendo o que a passa nos bastidores .",neutral,0
processo nessa gentalha fascista !,offensive,1
Tá difícil mesmo esse bolsonaro e um demônio,hateSpeech,2
"Quem falou isso nunca foi e e nunca será um homem , não passa de um rato de esgoto , safado , que joga baixo , como todos da esquerda , e nao importa de qué lado ele é , se de directa ou esquerda , a ofença e o crime continua siendo o mesmo , afina se isso fosse sito contra esses imundos comunistas , pois eles TEM o total direito de ofender quem quer que seja , mas jamais podem ser ofendidos .",hateSpeech,2
Lindossss :mãos_aplaudindo: :pele_morena_clara: :mãos_aplaudindo: :pele_morena_clara: :coração_vermelho:,neutral,0
Verdade ! Então a pessoa da esquerda já pode ser presa por ficar publicando que o PR não fez nada até agora .,hateSpeech,2
Meu amor,neutral,0
Está menina está sendo manipulada pela esquerda . Mais um gado marcado .,hateSpeech,2
Miserável ! ! ! :rosto_triste_mas_aliviado:,offensive,1
É um gagá mesmo esse desgraçado defensor do Bozo .,offensive,1
Deixe sua risada aqui,neutral,0
Cala boca Magda :pessoa_decepcionada: ‍ :símbolo_de_feminino:,hateSpeech,2
Esquerdista dos inferno .,hateSpeech,2
"Sim , ela tem penas ... com certeza",hateSpeech,2
"Joice , você é muito baixa , covarde e injusta ! ! ! Sua pessoa não é digna ! ! !",offensive,1
Torcendo por vcs e esperança em um Brasil nos trilhos novamente :mãos_juntas: :pele_clara:,neutral,0
"Gente pelo amor de Deus , cadê as feministas que só serve pra colocar os peito de fora , porque a ministra não denuncia esse jornalista , ele a ofendeu profundamente , na verdade ele ofendeu nos mulheres , que absurdo como um homem pode falE isso pra uma mulher , ministra , se não começar a denunciar esses lixos , eles vão achar que pode tudo , eu me senti agredida com o que esse Leco escreveu .",hateSpeech,2
Mais uma esquerdista ridícula :cocô: :cocô:,hateSpeech,2
Joice :polegar_para_baixo:,neutral,0
"Que sirva pra esquerda , que foi a maior propulsora de fakenews nas últimas eleições ...",hateSpeech,2
Pastor do inferno,hateSpeech,2
Podridão não tem limites com esse pessoal ligado ao BOLSOASNO .,hateSpeech,2
Que fofos,neutral,0
Leda amadaa ! !,neutral,0
"E direitos , fora bolsonaro",neutral,0
Conversa pra boi :vaca: dormir !,offensive,1
Ridículo ! ! !,offensive,1
"Vai tomar no seu cu milicianos , isso é inveja do PT",hateSpeech,2
Mas é lindo,neutral,0
Agora os trouxas fazem :pistola_d’água: :pistola_d’água: :pistola_d’água: :rosto_chorando_de_rir: :rosto_contente_com_olhos_sorridentes: :rosto_chorando_de_rir: :rosto_contente_com_olhos_sorridentes: :rosto_chorando_de_rir: :rosto_contente_com_olhos_sorridentes: :rosto_chorando_de_rir: :rosto_contente_com_olhos_sorridentes: :rosto_chorando_de_rir: :rosto_risonho_com_olhos_bem_abertos: :rosto_risonho_com_olhos_bem_abertos: :rosto_chorando_de_rir: :rosto_contente_com_olhos_sorridentes: :rosto_contente_com_olhos_sorridentes: :rosto_risonho: :rosto_contente_com_olhos_sorridentes: :rosto_risonho: :rosto_contente_com_olhos_sorridentes: :rosto_risonho: :rosto_chorando_de_rir: :rosto_contente_com_olhos_sorridentes: :rosto_chorando_de_rir: :rosto_contente_com_olhos_sorridentes:,hateSpeech,2
Dois lindos na parede :rosto_sorridente_com_olhos_de_coração:,neutral,0
"Estes filhos vão acabar com o governo . Só fazem mer ... da , dão munição aos da canhotas ! ! ! Ninguém no governo pra colocar um pouco de juízo na cabeça deles ? ? Parece até que se deslumbraram com o poder ! ! !",hateSpeech,2
"Vcs não tem vergonha de mentir desta forma ,",offensive,1
Não sei se com 16 anos a Greta tem a mesma experiência de Amazônia que nosso presidente ! ! ! Uma criança sempre sensibiliza a opinião pública neh ? ! ? Acho de mau gosto usar este tipo de sentimento para fazer politicagem ! ! ! Opinião minha ! ! ! Respeitem nosso PRESIDENTE ! ! !,neutral,0
:rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir: Pepa só está dando tiro no pe ... kkkk,hateSpeech,2
Mulherzinha cara de pau :rosto_vomitando: :rosto_vomitando: :rosto_vomitando:,hateSpeech,2
"#GloboSempreLixo tinha que ser a primeira , junto com o PT",hateSpeech,2
#ForaFascistas,hateSpeech,2
Pastor de bosta,offensive,1
Parabéns grande mestre :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: :girassol:,neutral,0
Cadê o Conselho Tutelar ? O Juizado de menores ? ? Tanto o SS quanto a mãe estão cometendo crime .,offensive,1
"Gentalha hipócrita ! Fariseus , falsos cristãos ! Quadrilheiros",hateSpeech,2
"E prega que devemos amar o próximo ! Bando de hipócrita , governo de idiotas !",offensive,1
"E a imbecil da mãe , ainda da risada .",offensive,1
Pensado bem ... saímos no lucro ! ! Não vai ter cadeia suficiente para tantos esquerdistas fanáticos . :rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir: 🇧 🇷 🇧 🇷,hateSpeech,2
É inacreditável facilidade que dáo,neutral,0
"Parabéns , Prof . Fernando . Parabéns às educadoras e aos educadores do Brasil , incansáveis no ofício de ensinar .",neutral,0
Essa safada ... Dinheiro ela gosta né ? Não tem pena de roubar do Brasil !,hateSpeech,2
:rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir: vai se fuder globolixo,offensive,1
Seu pai é um safado,offensive,1
Sempre somos nós q perdemos :rosto_desapontado:,neutral,0
Toma vergonha crente safado ... e ainda acha quem aplauda este maldito !,hateSpeech,2
Que diferença Deputado Eduardo de vc pra seu irmão Flávio se dependesse de mim vc seria o embaixador do Estados Unidos :mãos_aplaudindo:,neutral,0
"Deixa , o povo da esquerda vai ter que ir todo pra cadeia nas eleições",hateSpeech,2
EU AVISEI AOS BURROS E JUMENTAS QUE VOTARAM NESTE LOUCO :rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir:,hateSpeech,2
É muito mimimi da sua parte nobre deputada ... O Brasil tem muito problema para ser discutidos,offensive,1
Parabéns ministro Fachin tenha coragem e seja firme nesse momento a maioria dos brasileiros está te apoiando,neutral,0
"Esses fascitas passam dos limites , eles terão que ser penalizados pelos atos insanos",hateSpeech,2
Cadê a democracia ? ? ?,neutral,0
"PIRRALHA MESMO ! ! ! NEM SAIU DAS FRALDAS , NEM SABE NADA DA VIDA AINDA ... SENDO USADA ... QUE FEIO ! ! ! 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷",offensive,1
"Não são Fala irresponsáveis , sao falas que o povo gostaria de dizer",neutral,0
E ela é maravilhosa ! Muito linda ! :coração_vermelho: :rosa:,neutral,0
:rolando_no_chão_de_rir: :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: lixinho da globolixo ! !,offensive,1
é importante nos tornarmos progressistas e largarmos de lado esse neoliberaliamo rentista que enriquece banqueiros dos ultimos 17 anos .,neutral,0
Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória,neutral,0
"Pelo que vejo grande parte do congresso legisla somente em causa própria , ladrões , corruptos não podem ser preso mas por fake news sim ... Então a Globo está ferrada e PT nem se fala !",hateSpeech,2
"Benedita , você me representa ! ! ! :mãos_aplaudindo: :pele_clara: :mãos_aplaudindo: :pele_clara: :mãos_aplaudindo: :pele_clara: :mãos_aplaudindo: :pele_clara:",neutral,0
"Nada de novo , o Brasil ainda está infestado de bandidos !",offensive,1
Essa menina deveria está na escola estudando não se metendo a onde não deve é pirralha mesmo,offensive,1
"Se esse canalha quer luta , que venha lutar pra ver se nós somos o povo passivo do Chile e da Argentina ... Ele verá quero verdadeiro filho do Brasil não foge a luta ! Tenho nojo até de ver imagens dele . Vagabundo . Ladrão !",offensive,1
LIXO . Lixo iDIOTA .,offensive,1
"Os Bolsofanáticos ! ! ! É até bonito de ver ... Quanta fidelidade ao mito ! ! ! Pra vocês , o Bolsonaro está acima da lei e da ordem , ele pode fazer e falar o que quiser , e vocês dizem Amém Capitão , por favor coma minha mulher , ou , coma meu marido ! ! ! Afinal ele pode tudo né ? ? ? Imagino que o sonho de vocês é que isso realmente aconteça ! ! ! Vocês são piores que os vermelhos que gritavam por Lula Livre ! ! ! Sinto em dizer-lhes mas , a pirralha está certa ! ! ! Que base o Bolsonaro tem pra falar de Meio Ambiente ! ! ! Não se pode falar nada contra o clã Bolsonaro que vocês se manifestam ! ! ! :pessoa_decepcionada: ‍ :símbolo_de_masculino: :pessoa_decepcionada: ‍ :símbolo_de_masculino: :pessoa_decepcionada: ‍ :símbolo_de_masculino: :pessoa_decepcionada: ‍ :símbolo_de_masculino: :pessoa_decepcionada: ‍ :símbolo_de_masculino:",hateSpeech,2
E um viva à esquerdalha ! ! !,hateSpeech,2
Qui lindo estava precisando de uma educaçao de qualidade no nosso paiz graças ao nosso presidente isto está acontecendo,neutral,0
"Não é possível que vai sair p prefeito , queremos vc presidente !",neutral,0
Vc fez por merecer ! ! !,neutral,0
Parabéns querido ! Merecido ! :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: :rosto_sorridente_com_olhos_de_coração:,neutral,0
Falou ... Bacheria . . ... Brcelet ... ou seja lá como queira ser chamada sua raposa velhaca .,offensive,1
Como é bom ouvir gente sensata e inteligente ! ! :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: :coração_verde: :coração_amarelo:,neutral,0
Vc poderia ser mais sensata ... E não alimentar ainda mais as coisas ... afinal de que lado vc esta ...,neutral,0
"Este rapaz é um enfant gaté , uma criança mimada . O BOLSONARO não precisa de inimigos , já os tem em família .",offensive,1
Esse PT é um lixo mesmo,hateSpeech,2
Parabéns lindão . Tu mereces mto essa honraria . :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,neutral,0
@USER e a do seu presiBozo de ir p o manicômio ! Fdp,offensive,1
"Certo , só que Cristina é tudo , menos de eaquerda , sem falar que é super corrupta . Não sei quem é pior , Macri , ela ou Bostonaro .",offensive,1
Essa revista é de quinta categoria . Não serve nem pra fazer fogueira .,offensive,1
@USER Disso vc deve entender ! ! !,neutral,0
"🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 Maravilha ! Bolsonaro 2022 ! ! ! Vamos mudar o rumo de nossas vidas pelo trabalho , pela honra , pela honestidade e pela ética . Apoio total ao governo . Vamos defender nosso país da quadrilha comunista .",hateSpeech,2
Da pra botar uma pá de petezada na cadeia então ...,hateSpeech,2
FDPS,offensive,1
O BRASIL É NOSSO E NÃO VAMOS ENTREGAR MAIS .,neutral,0
"Cara eu fico pensando ! Como o brasileiro e burro . Uma menina que nao sei que é , fala do nosso pais do nosso presidente e ainda o próprio brasileiro da pra ela total razao . Eu pergunto ? Ser qie ela sabe 1/3 dos nossos problemas sociais ?",offensive,1
#lulanaprisao,offensive,1
"Quem quer muito acaba sem nada , é melhor se dedicar a um só objetivo , do que muitas posições ... o final é sempre :entrada_proibida: nada mais THE END",neutral,0
Só vai dar ESQUERDISTA na cadeia te prepara Globo lixo,hateSpeech,2
#lulapreso,hateSpeech,2
Muito obrigada por ter essa voz para com o povo negro desse país . Dos meus olhos saíram lágrimas .,neutral,0
"Discordo , eu gostei desse veto do Congresso , temos que ter em mente que , embora vários políticos de todos os partidos utilizem essa pratica , os de esquerda é que são profissionais neste assunto .",hateSpeech,2
Lindo fofíssimo ... ! ! !,neutral,0
Nojo desse canastrão !,offensive,1
Foi uma honra professor ! :rosto_de_nerd: :saudação_do_rock:,neutral,0
"Pensei que eu era crazy até conhecer o bolsofurado e os bolsofãs dele , sou mais sã do que eu gostaria ...",hateSpeech,2
Maturidade e coragem :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,neutral,0
"Merece até demais , parabéns professor !",neutral,0
Eternamente agradecido Ministro Fachin,neutral,0
"Pena porque não vai mais roubar nosso Brasil , sua quenga velha",hateSpeech,2
Deputado . A operação LAVA JATO Começou com a PCDF . Você é policial também . Não nos abandone . A PCDF ESTÁ há dez anos sem REAJUSTE salarial . Edite a MEDIDA PROVISÓRIA com nosso REAJUSTE . Já há previsão orçamentária para 2019 . os policiais foram seus cabos eleitorais .,neutral,0
"Que credibilidade tem ? Não sabe nem se informar do assunto , resultado passando vergonha ! #globolixo",offensive,1
Que faz este cara ainda morando fora da prisão ？,offensive,1
Parabéns professor,neutral,0
Um horror meu Deus esse Sr se diz cristão :cruz_latina: manda espancar Jesus pode descer e incineraram esse Que se diz Pastor :mãos_juntas:,hateSpeech,2
"Janaína Paschoal tem razão , os filhos do presidente tem que pensar pra falar , o pai está sofrendo por causa dos filhos ! Põe uma trava na língua !",neutral,0
Tenho é medo desse povo de bem ...,neutral,0
"Vocês ainda não entenderam a extrema esquerda revolucionária você falando ou não , fazendo ou não , produzindo ou não , atacando ou não , se defendendo ou não , eles querem o poder acima de tudo , onde o fim nustifica os meios . Vão atacar violentamente e sistematicamente tudo aquilo que está fora dos interesses do partido . Isso é um fato histórico . Só no Brasil que enxergam a esquerda como um partido , quando a história nos prova o contrário . Não é uma questão de dar munição para o oponente , e sim , de sobrevivencia em meio a uma máfia política criminosa que tomou conta o estamento burocrático brasileiro , que se preciso for , mandam matar . Alguém ainda tem dúvidas ?",hateSpeech,2
Boa .,neutral,0
Essa menina tinha é que estar é estudando e não dando palpite errado .,offensive,1
Meu presidente :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,neutral,0
"A perseguição a Lula ainda não acabou , a mídia e a direita maldita , começaram a inventar coisas , primeiro plantaram falsas acusações referente do Porto de Cuba , agora estão investigando todos os movimento da empresa de telefonia de lulinha , afirmando que o governo federal aprovou projeto de lei favorecendo criminosamente a empresa do filho , pegaram todos os movimentos financeiros firmado com a oi , e passaram a dizer que tudo é produto do crime . O pior que estes malditos do MPF , fazem e perseguem Lula e a família , e nada acontece contra eles . Este Brasil do ódio",hateSpeech,2
"É um fascista , escravocrata , manipulador e doente . Era para está presso ! ! !",offensive,1
@USER . lavigne . 3388 NOJO ! por isso prefiro assistir o fantástico aos fins de domingo . Porque contém informações e conteúdos !,offensive,1
"Que nojo dessa gentalha da esquerda , são o submundo do mal ! ! :rosto_furioso:",hateSpeech,2
Greve contra os anunciantes da Globo ! Sem isso esses posts não vão adiantar quase nada,neutral,0
Vai se tratar,offensive,1
"Agora essa nova esquerda light quer calar os filhos ? ? ? E o pai também será ? ? ? Gente asquerosa , invejosa e que só pensa no poder pelo poder , não ta nem ai pro país ! Sou Bolsonaro e família sim , desses tipinhos aí o país ta cheio e deu no que deu até agora !",hateSpeech,2
Posso ser sincera com vc ? Estes atos de nada adiantam ... quem participa já eh eleitor da esquerda ... gostaria de vê - los traçando estratégia para conquistar novos eleitores ...,neutral,0
Sensacional !,neutral,0
"Só atrapalham o pai , até quando isso hein",neutral,0
Velha gagá FDP,offensive,1
Quantos idiotas votaram ? Guria de manobra política . Deveria estar no colégio e fazendo coisas da idade dela e sendo usada por tantos picaretas ...,offensive,1
Mais que merecido lindo :coração_com_fita:,neutral,0
Cara vagabundo ! ! :rosto_furioso: :rosto_furioso: :rosto_furioso:,offensive,1
Estamos juntos nessa luta :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: 🇧 🇷 🇧 🇷,neutral,0
Eu já disse : Se às Forças Armadas não FECHAREM este Congresso Nacional Corrupto nossa NAÇÃO estará condenada à Venezualizacao . Seremos uma Republiqueta bolivariana !,hateSpeech,2
"Cara brasileiro é fodah mesmo , a família Bolsonaro tem que se blindar ! Em provérbios diz que Deus abomina quem causa dissensão entre irmãos zzzz eu brigo com minha mãe e depois estamos sussa , não é diferente com eles , caraca quanta cobrança ! ! ! Bolsonaro sabe como cuidar do próprio filho não acham ? ? Aff",neutral,0
Cretina,offensive,1
Velha ridícula e bandida ! ! Parece uma porca,hateSpeech,2
"Deus onrre nosso governo . E parabéns pela perseverança , nunca desista do Brasil estamos com vocês , o Brasil precisa de pessos de coragem para enfrentar o militantes vermelho .",hateSpeech,2
Ela não é a mais bonita do mundo . É só um concurso e muito mimimi,offensive,1
Pega seu dinheiro comunista de merda e da pra ela :rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir:,hateSpeech,2
Aqui na Bahia se chama CRENTE DO CU QUENTE,hateSpeech,2
"Um ano fora da escola , pena dessa garota , estão usando sua imagem p / influenciar e servir de fantoche nas mãos desses fanáticos esquerdopatas . Pior é que ela sofre pois no fundo acredita em tudo que lhe falam . Alguém em sã consciência deveria olhar e afasta-lá do mal e perigo que está correndo , mostrar o verdadeiro caminho !",hateSpeech,2
É uma piada ! Argentinos virem pro Brasil fugindo de recessão - faz me rir até chorar ! ! !,neutral,0
Bandida como todos esquerdopatas,hateSpeech,2
"Chega ser nojento ,",offensive,1
Esse nem o capeta quer . Hahah :fogo: :fogo: :fogo:,offensive,1
Prostitutazinha da #globolixo vai se LASCAR,hateSpeech,2
:rosto_sorridente_com_olhos_de_coração: parabens,neutral,0
"Houve um tempo atrás que o Brasil recebeu milhares de chilenos , que veio arrumar emprego aqui no Brasil e os brasileiros os receberam de braços abertos , mas , o mundo e o povo é assim esquece rápido o bem que o outro fez ! Mas , essa comunista está se achando , mas , é uma tremenda corrupta .",hateSpeech,2
:rosto_de_gato_desolado: Q nojooooo,offensive,1
"Se ferrou linguaruda , esquerdista idiota",hateSpeech,2
Facista nojento amigo de BOZO .,hateSpeech,2
"Toma idiota útil , você poderia ter ficado sem essa vergonha .",offensive,1
"Pena das pessoas que tem um falso profeta deste como líder religioso bora ali atacar alguém nome de Jesus , amém ?",hateSpeech,2
Js estou falando a mesma coisa :mãos_aplaudindo: :mãos_aplaudindo:,neutral,0
"Só mesmo o mentor Paulo Freire pra ensinar a escrever rascismo . Boa , ministro da educação da Pátria Educadora !",neutral,0
Absurdo,offensive,1
"O Brasil está se tornando uma ditadura dos corruptos ! Estamos assistindo o congresso desrespeitar o executivo , o STF fazendo barbaridades pra soltar bandidos ! ! De quem é a culpa ? A culpa é de todos os brasileiros que estão inertes dentro de casa ! Enquanto ficarmos marcando encontros nos domingos de Sol esses corruptos não vâo tomar vergonha na cara , ou até mesmo ser punidos ! Temos que comessar a pensar em greve geral ! ! Fazer o país parar de verdade enquanto isso não acontecer vamos ficar assistindo essa vergonha ! ! Chega de impunidades , não Podemos ter um presidente do congresso nem da Câmara sen",offensive,1
"Até pelos comentários , a gente percebe quem é normal e quem é esquerdopata ... Por que será né ?",hateSpeech,2
Isso é a retórica dela .,neutral,0
"Eu acho também que tudo está muito caro no supermercado , inflação muito alta , pra aposentados que ganham um salário mínimo , morrem de fome .",neutral,0
Velha canalha,offensive,1
DEVERIA ATINGIR SÓ OS VOTARAM NESTE VERME,hateSpeech,2
Hipocrisia,offensive,1
"Time 1938 Hitler , Time 1940 Stalin , Time 1979 Aiatolá Khomeini , Time 1919 Greta Thumberg ou seja , a Time homenageia seus pseudos ícones de esquerda desde 1938 , então deputada Joice toma VERGONHA na cara é assuma de vez a sua esquerdopatia e também lhe garanto que trair e perseguir o Presidente eleito pela maioria absoluta dos BRASILEIROS DE BEM , apenas porá um ponto final em sua pífia carreira política !",hateSpeech,2
FICOU COM CARA DE TACHO . :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: #MarinhosCorruptos #MarinhosSãoLixos,offensive,1
"Vejo um negócio desse e fico puto cara porque o exército não entra em ação logo esses canalhas estão fudendo com o Brasil com todos os brasileiros . Isso dá uma indignação tremenda , triste",hateSpeech,2
"Aos idiotas , O SILÊNCIO !",offensive,1
Vc é uma merda caroneira,offensive,1
"Parabéns a todos , lindos !",neutral,0
Aí siiiiimmm . Gostei .,neutral,0
Nojentos :rosto_vomitando: :rosto_vomitando: :rosto_vomitando:,offensive,1
A Dilma poderia fazer stand-up ... hahahahaa chorando de rir até 202 ... chora petralhas ...,hateSpeech,2
Espero que tenham chamado a POLÍCIA ! ! !,neutral,0
"Também acho , esse tipo de argumento so alavanca a idéia de perseguidos , o que não é verdade . O presidente ( familia ) diminuir esse tipo de comentário e continuar focando no que esta sendo feito .",neutral,0
"Monstro , mercenário . Cadê os investimentos na saúde e educação q é direito do povo , onde enfia tanto dinheiro ?",offensive,1
Até que ponto chegaram estes doentes .,offensive,1
"Interditem esse velhote urgentemente e que a família assuma a emissora ou que a concessão seja passa à frente por pessoas mais competentes e responsáveis . O SBT já não faz mais programa para a FAMÍLIA brasileira com respeito como antes . Senor Abravanel , o senhor está sem noção .",offensive,1
"Isso aí sim e postura de criança em ensino :mãos_aplaudindo: :pele_clara: :mãos_aplaudindo: :pele_clara: Não aquela lacracao de criança usando shortinho dançando funk ameaçando professor em sala de aula , como a esquerda incentivou os últimos 15 anos . #BolsonaroNeles :rosto_sorridente_com_óculos_escuros: :dorso_da_mão_com_dedo_indicador_apontando_para_a_direita: :pele_clara: :dorso_da_mão_com_dedo_indicador_apontando_para_a_direita: :pele_clara:",hateSpeech,2
Uma imagem que gera esperança,neutral,0
Esse bandido devia ser fuzilado,offensive,1
"Esse bandido que se diz pastor , foi bóia do Frota durante 2 anos",hateSpeech,2
"Seria bom que as pessoas ao invés de ficarem dando pitacos sobre o ouvi falar procurassem se informar melhor e entender o contexto das coisas , o que foi dito explorava o campo hipotético de a esquerda partir para a ignorância ( o que sempre é de se esperar ) e de como deveria ser a reação . Quanto a deputada Joice creio que seria bom descer do altar e trabalhar para o que foi eleita sem mimimis , e a tal da Janaína mostrar algo de bom porque até agora fora dar pitacos onde não foi chamada também não mostrou nada .",hateSpeech,2
Comemorar a invasão da Polônia ? É um absurdo a falta de conhecimento da história !,neutral,0
Ridículo ! ! !,offensive,1
Colonialista di merda,hateSpeech,2
Esperamos por vocês 2022,neutral,0
ele é louco mesmo,offensive,1
"Os dois babacas traidores do povo de bem , dois inúteis",offensive,1
:rosto_de_gato: :rosto_de_lobo: Sempre gato . :gato: :rosto_de_raposa:,neutral,0
Lixo,offensive,1
"Acabei de ver um print dessa postagem com a seguinte legenda : Parece piada , mas é sério . Ele está comemorando a invasão da Polônia pelo exército da Alemanha de Adolf Hitler ! ! ! A Polônia foi invadida pelos Nazistas em 1 de setembro de 1939 , deflagrando a Segunda Guerra Mundial . Somente um fascista comemoria esta data . Aliás , Hitler sempre foi admirado por pessoas radicais , fascistas e de partidos de extrema direita . Ri e não foi pouco ! ! ! :rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir:",neutral,0
"Os petralhas colocaram sua corja em todos os lugares , não salva ninguém , que tristeza ..",hateSpeech,2
@USER a esquerda precisa se unir pra mudar o rumo dessa situação no país . . nosso país está sendo destruído por esse demente que se diz presidente . ... dor e desolação com essa destruição da Amazônia . ... por favor precisamos tomar alguma atitude . ... esse monstro precisa ser derrubado,offensive,1
"Vou ser presa , com certeza . :rosto_ruborizado: :rosto_ruborizado:",neutral,0
Ele faz isso pq na verdade a familia dele nunca trabalhou de verdade ... principalmente ele,neutral,0
Nao adianta petesada voçeis nao vao atrapalhar o povo nao quere mais PT tar ok,hateSpeech,2
Nunca houve dúvidas por partes dos sensatos e consciente s,neutral,0
Verdade ! Ele deveria ficar calado ! Só prejudica o governo do pai dele !,neutral,0
"Pra esse malandro , igreja e política são um negócio como outro qualquer ! Só o que importa é poder e grana ! ! !",offensive,1
"Pois é , está aí pessoal o mito de vcs em quê eu nunca dei valor . se estava ruim para quem trabalha agora ele passou do limites . :rosto_chorando: :rosto_chorando:",neutral,0
Nessa hora a mão que segura o porrete chega treme,offensive,1
"Com sempre , Lula só perde , o que NUNCA ganhou ... kkkkkkkk",offensive,1
Parabéns Haddad ! ! ! :coração_vermelho: :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,neutral,0
Joise lamento eu te achava uma mulher de fibra e gostava da tua atualização no Governo Bolsonaro mais você quis dar um passo mais longo que a perna e traiu o Presidente agora creio que acabou não Tem volta lamento pois eu gostava do teu trabalho era só alegria,neutral,0
Seu doente ! A invasão da Polônia marca o início da segunda guerra mundial onde milhões de pessoas foram mortas e torturadas .,offensive,1
Esse cara é um louco ! Fora Bozó !,offensive,1
Oq os comunistas postarem = VERDADEIRO . Oq a direita postar = FAKENEWS,hateSpeech,2
"Vou morrer na prisão , #ptnuncamais",hateSpeech,2
Babaca ! ! !,offensive,1
"Bandido bão é bandido morto , né ?",offensive,1
É uma idiota ! Não precisamos da pena dela ...,offensive,1
"Estou começando a pegar ranço de vc @USER Eu te admirava porém vc está se tornando uma esquerdista cheia de mimimi faça seu trabalho e pare de criticar o Presidente , eu votei nele porque me representa , fala o que é e não o que a imprensa quer ouvir , o politicamente correto , se liga @USER",hateSpeech,2
